item_id,label
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
792-0c982984-292d-4164-a37a-d80887ef5d1b#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_6,"[1, 2, 1, 1, 1]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_7,"[1, 2, 1, 1, 1]"
4030-422bc984-659c-4991-beb2-f9f95227bda2#_#actionability#_#Tutor_8,"[0, 1, 0, 0, 0]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
2313-8e6beb63-0be2-4444-b583-69418c0771e1#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
750-ad525865-676c-43ff-8918-678dcdc9bd89#_#actionability#_#Tutor_8,"[1, 0, 0, 1, 1]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_5,"[1, 2, 2, 1, 1]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_6,"[1, 2, 2, 2, 2]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5492-165d3136-3e09-4bb7-aeca-137da542cf50#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_4,"[1, 1, 1, 2, 2]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1241-4478d279-2d92-4513-9c6e-2e00caaf1cff#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
613411724#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
613411724#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
613411724#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3801-837aa1c3-1d61-474d-b8b5-cda34d0f8eff#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_4,"[2, 1, 2, 1, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5201-5c5026f7-6b5f-4c7d-bdde-0951d9d2530e#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_1,"[1, 0, 1, 1, 0]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_4,"[1, 1, 0, 0, 1]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_5,"[1, 1, 0, 1, 0]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 2]"
5883-78b29367-0c81-4540-b75f-77e5b3f29b85#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_1,"[1, 1, 1, 2, 1]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_3,"[2, 1, 1, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
2553-a0236767-645c-445d-90f6-d24d8a950af6#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
1390-6bafd328-0088-4cfd-ac20-bff89e63bc49#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
40144116#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
40144116#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
40144116#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
40144116#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
40144116#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
40144116#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
40144116#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
40144116#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
40144116#_#actionability#_#Tutor_9,"[0, 0, 0, 0, 0]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3813-f2d5f475-39e1-46e7-8713-daee81ccd864#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
296378562_1#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
296378562_1#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
296378562_1#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
296378562_1#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_4,"[2, 1, 2, 1, 2]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
3900-ec7403de-ba2b-4ade-b751-8f118d8c3d01#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
1040-9625c4cd-dfd4-444c-8e4b-cb73312f9318#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5933-88674fe5-a395-4e39-85b6-b3d092c332c7#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5250-17018ad0-69d7-4a14-be95-8a783e523744#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5491-e3284b53-4075-4851-a180-f57ccf40e935#_#actionability#_#Tutor_8,"[1, 1, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5950-2f86ede2-45de-4a4a-a12a-dbe369a73edc#_#actionability#_#Tutor_8,"[1, 2, 2, 2, 2]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_6,"[1, 0, 0, 0, 1]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1092-cb1fb069-278a-4a70-a890-19c66ed6a6f4#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3483-54e70226-3a3c-4545-9c1c-1343ff2ad7ca#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_3,"[2, 2, 1, 2, 2]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
613-ab621ddf-27a3-4cb1-936f-bd986f8274cd#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
5924-9d04fc89-4f59-4781-a92b-f9060c60446a#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
298950839#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
298950839#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
298950839#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
298950839#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
298950839#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
298950839#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
298950839#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
298950839#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
298950839#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_1,"[0, 1, 1, 1, 0]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_3,"[0, 1, 1, 1, 1]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_4,"[1, 2, 1, 1, 1]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_5,"[1, 2, 2, 2, 2]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
462-d13d68ef-1f9f-481f-879e-81208cd54ef2#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
296378562_2#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
296378562_2#_#actionability#_#Tutor_2,"[2, 1, 2, 1, 2]"
296378562_2#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
296378562_2#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
296378562_2#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
296378562_2#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
296378562_2#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
296378562_2#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
296378562_2#_#actionability#_#Tutor_9,"[2, 2, 2, 2, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_7,"[1, 1, 2, 1, 2]"
1631-c55a19d2-56e3-4af6-8c77-fff8e56b6073#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
294936549#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
294936549#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
294936549#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
294936549#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
294936549#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
294936549#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
294936549#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
294936549#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
294936549#_#actionability#_#Tutor_9,"[0, 0, 0, 0, 0]"
1360-933f8f92-f979-4418-ba48-2c229bd975f2#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
